seg,stationid,lat,lon,chla_ugl,salinity_ppt,date
Hillsborough Bay,7,27.85889999,-82.4685974,2.7,30.57,2008-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,3,31.25,2008-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,3.5,30.9,2008-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,3.8,27.64,2008-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,2.3,30.95,2008-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,1.7,32.62,2008-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,2.2,31.79,2008-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,3.5,31.57,2008-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,3.6,31.6,2008-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,2.3,32.24,2008-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,1.9,32.17,2008-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,3.1,31.4,2008-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,1.9,32.89,2008-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,1.6,30.71,2008-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,6.3,31.66,2008-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,1.5,31.69,2008-01-01
Old Tampa Bay,42,27.95280069,-82.6416015,2.2,29.44,2008-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,2.6,30.37,2008-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,3.3,31.66,2008-01-01
Old Tampa Bay,40,27.9291,-82.58730309,2.4,29.94,2008-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,2.8,30.75,2008-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,2.1,28.87,2008-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,5.4,29.16,2008-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,4.8,29.48,2008-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,3,29.73,2008-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,3.6,29.58,2008-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,4.4,28.54,2008-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,2.5,30.47,2008-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,4.8,30.53,2008-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,5.8,28.15,2008-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,3.2,30,2008-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,3.1,31.1,2008-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,5.7,28.41,2008-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,3,31.09,2008-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,1.9,33.93,2008-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,1.4,35.55,2008-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,1.8,34.42,2008-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.3,33.87,2008-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,2.5,34.94,2008-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.5,34.94,2008-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,1.4,35.29,2008-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,1.4,35.07,2008-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,0.6,35.97,2008-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,1.5,34.04,2008-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,8.1,30.22,2009-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,4.8,29.07,2009-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,5.7,28.03,2009-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,5.6,30.2,2009-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,4,30.01,2009-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,6.1,30.31,2009-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,8.9,30.47,2009-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,6.7,30.82,2009-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,4.7,29.68,2009-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,8.6,29.79,2009-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,4.9,30.02,2009-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,1.1,32.32,2009-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,4.2,31.06,2009-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3.7,31.38,2009-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,1.6,31.945,2009-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,1.5,32.2,2009-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,13.3,31.24,2009-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,2.3,30.8,2009-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,4.6,31.02,2009-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,1.6,31.3,2009-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,6.8,31.36,2009-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,0.9,31.47,2009-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,4.3,30.67,2009-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,6.7,30.73,2009-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,4.5,30.17,2009-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,4.1,30.36,2009-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,3.2,28.62,2009-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,3.3,29.87,2009-01-01
Old Tampa Bay,42,27.95280069,-82.6416015,3,28.94,2009-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,5.3,28.4,2009-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,3.2,28.96,2009-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,8.3,28.91,2009-01-01
Old Tampa Bay,40,27.9291,-82.58730309,3,29.73,2009-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,3.9,30.23,2009-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,3.6,29.21,2009-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,2.4,29.44,2009-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,2.8,28.87,2009-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,2.8,29.82,2009-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,4.1,28.91,2009-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,4.9,28.17,2009-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,1.6,33.71,2009-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,1,33.26,2009-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,1.4,33.89,2009-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,1.6,34.58,2009-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,2.3,34.07,2009-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,1.5,33.325,2009-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,1.4,34.23,2009-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,1.4,34.57,2009-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.2,34.43,2009-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,1.9,34.36,2009-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,2,26.99,2010-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,2.8,26.98,2010-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,1.9,27.7,2010-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,2.9,27.34,2010-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,2.8,26.81,2010-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,1.5,27.11,2010-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,2.2,27.22,2010-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,3,27.52,2010-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,2,27.23,2010-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,2.1,27.21,2010-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,2.3,27.84,2010-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,2.5645,29.49,2010-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,1.8,28.1,2010-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3,28.4,2010-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,3.653,28.77,2010-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,4.325,29.05,2010-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,2.7,27.95,2010-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,1.3,28.2,2010-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,5.5,26.62,2010-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,2.1,28.52,2010-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,2.2,27.1,2010-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,0,27.92,2010-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,4,25.45,2010-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,3.3,25.51,2010-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,3.3,22.27,2010-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,4.4,26.64,2010-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,1.6,26.25,2010-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,5.3,25.67,2010-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,3.9,27.21,2010-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,3.8,24.39,2010-01-01
Old Tampa Bay,40,27.9291,-82.58730309,5,25.33,2010-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,2.1,26.48,2010-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,4.5,24.46,2010-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,7,24.97,2010-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,8.7,24.41,2010-01-01
Old Tampa Bay,42,27.95280069,-82.6416015,3.5,25.41,2010-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,2.1,23.72,2010-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,4.4,23.27,2010-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,4.9,25.5,2010-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,2.6805,30.47,2010-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,2.438,31.08,2010-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,1.8985,31.65,2010-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.1,32.32,2010-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,1.7,31.05,2010-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.5,33.31,2010-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,1.7,32.71,2010-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.1,32.6,2010-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,1.6,31.22,2010-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,1.5,31.74,2010-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,4.3,27.98,2011-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,5.9,27.67,2011-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,6.7,27.18,2011-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,5.9,28.04,2011-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,6.1,27.25,2011-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,5.3,27.7,2011-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,5.2,27.38,2011-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,5.2,27.4,2011-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,2.4,26.65,2011-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,7.6,27.53,2011-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,3.1,28.16,2011-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,3,28.27,2011-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3.2,28.85,2011-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,3.4,27.68,2011-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,1.8,28.45,2011-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,1.6,28.81,2011-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,0.9,29.26,2011-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,2.7,28.06,2011-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,3.3,27.63,2011-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,4,28.37,2011-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,5.6,27.87,2011-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,0.8,27.79,2011-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,12,25.88,2011-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,5.9,26.01,2011-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,2.9,27.69,2011-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,3.5,27,2011-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,4.5,26.5,2011-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,7.6,25.51,2011-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,4.7,25.34,2011-01-01
Old Tampa Bay,42,27.95280069,-82.6416015,5,26.01,2011-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,7.2,25.98,2011-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,5.5,26.15,2011-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,9.3,25.26,2011-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,5.9,26.49,2011-01-01
Old Tampa Bay,40,27.9291,-82.58730309,6,26.12,2011-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,5.2,26.71,2011-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,5.4,27.13,2011-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,5.7,25.87,2011-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,4.7,26.98,2011-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,4.7,25.73,2011-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,1.8,31.28,2011-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2,32.2,2011-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,1.5,30.36,2011-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,1.1,29.94,2011-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.3,31.5,2011-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,1.5,32.28,2011-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,1.5,30.3,2011-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,1.3,31.93,2011-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2,32.26,2011-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,2.3,31.41,2011-01-01
Hillsborough Bay,52,27.8969993,-82.4382019,4.5,26.63,2012-01-01
Hillsborough Bay,80,27.80960079,-82.44599909,3.1,26.93,2012-01-01
Hillsborough Bay,70,27.9088993,-82.46320339,3.1,26.16,2012-01-01
Hillsborough Bay,6,27.8892993,-82.47740169,3.1,25.95,2012-01-01
Hillsborough Bay,7,27.85889999,-82.4685974,3.1,26.14,2012-01-01
Hillsborough Bay,73,27.82810019,-82.41310109,3.1,26.75,2012-01-01
Hillsborough Bay,55,27.84930029,-82.43139639,4.3,26.42,2012-01-01
Hillsborough Bay,8,27.8523998,-82.40930169,3.1,24.83,2012-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,3.1,25.83,2012-01-01
Hillsborough Bay,71,27.8764991,-82.4138031,4.4,26.09,2012-01-01
Middle Tampa Bay,11,27.81290049,-82.478897,3.1,26.79,2012-01-01
Middle Tampa Bay,28,27.70840069,-82.60919949,3.1,29.19,2012-01-01
Middle Tampa Bay,13,27.8118,-82.52320089,3.1,27.25,2012-01-01
Middle Tampa Bay,19,27.6933994,-82.55590049,3.1,29.97,2012-01-01
Middle Tampa Bay,32,27.7931995,-82.5707015,3.1,26.76,2012-01-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3.1,27.68,2012-01-01
Middle Tampa Bay,33,27.8260993,-82.56749719,3.9,26.88,2012-01-01
Middle Tampa Bay,16,27.7238006,-82.5337982,3.1,29.05,2012-01-01
Middle Tampa Bay,84,27.72899999,-82.49870299,3.1,28.12,2012-01-01
Middle Tampa Bay,82,27.75110049,-82.5718002,3.1,27.65,2012-01-01
Middle Tampa Bay,81,27.7812995,-82.4740982,3.2,27.21,2012-01-01
Middle Tampa Bay,9,27.78650089,-82.4272003,4.4,27.14,2012-01-01
Old Tampa Bay,41,27.9374008,-82.5650024,4.1,24.5,2012-01-01
Old Tampa Bay,68,27.8519001,-82.58080289,4.8,26.14,2012-01-01
Old Tampa Bay,47,27.97260089,-82.62020109,3.2,23.6,2012-01-01
Old Tampa Bay,38,27.8817996,-82.57749929,4.9,24.64,2012-01-01
Old Tampa Bay,65,27.94560049,-82.6942977,14.3,22.79,2012-01-01
Old Tampa Bay,61,27.96870039,-82.56210319,19.2,23.69,2012-01-01
Old Tampa Bay,42,27.95280069,-82.6416015,4.4,23.82,2012-01-01
Old Tampa Bay,46,27.99040029,-82.65930169,8.6,23.17,2012-01-01
Old Tampa Bay,67,27.9001998,-82.59200279,7.1,23.37,2012-01-01
Old Tampa Bay,62,27.9699993,-82.57430259,7.7,21.89,2012-01-01
Old Tampa Bay,36,27.85580059,-82.55329889,4.3,26.07,2012-01-01
Old Tampa Bay,63,27.9675998,-82.57599629,3.1,24,2012-01-01
Old Tampa Bay,51,27.8901996,-82.54879759,4.9,24.96,2012-01-01
Old Tampa Bay,64,27.9794006,-82.6832962,10.7,22.83,2012-01-01
Old Tampa Bay,40,27.9291,-82.58730309,3.7,24.31,2012-01-01
Old Tampa Bay,60,27.9899005,-82.63159939,4.2,22.95,2012-01-01
Old Tampa Bay,50,27.91850089,-82.5379028,3.1,24.42,2012-01-01
Old Tampa Bay,66,27.92779919,-82.63970179,10,23.6,2012-01-01
Lower Tampa Bay,96,27.6378002,-82.6910018,3.1,31.82,2012-01-01
Lower Tampa Bay,23,27.6660003,-82.59919729,3.1,31.37,2012-01-01
Lower Tampa Bay,24,27.5883998,-82.6193008,3.1,31.44,2012-01-01
Lower Tampa Bay,25,27.66270059,-82.66789999,3.1,31.6,2012-01-01
Lower Tampa Bay,92,27.5736999,-82.686798,3.1,32.85,2012-01-01
Lower Tampa Bay,95,27.61120029,-82.69470209,3.1,33.2,2012-01-01
Lower Tampa Bay,90,27.6259994,-82.5914993,3.1,31.19,2012-01-01
Lower Tampa Bay,93,27.57889929,-82.74410239,3.1,33.28,2012-01-01
Lower Tampa Bay,91,27.62789909,-82.64150229,3.1,32.43,2012-01-01
Lower Tampa Bay,94,27.61000059,-82.78320309,3.1,33.57,2012-01-01
Hillsborough Bay,44,27.9237003,-82.4806976,25,22.6,1974-10-01
Hillsborough Bay,6,27.8892993,-82.47740169,47,23.3,1974-10-01
Hillsborough Bay,52,27.8969993,-82.4382019,22,23.7,1974-10-01
Hillsborough Bay,55,27.84930029,-82.43139639,21,16.4,1974-10-01
Hillsborough Bay,71,27.8764991,-82.4138031,17,24.1,1974-10-01
Hillsborough Bay,8,27.8523998,-82.40930169,20,23.9,1974-10-01
Hillsborough Bay,70,27.9088993,-82.46320339,77,23.4,1974-10-01
Hillsborough Bay,73,27.82810019,-82.41310109,16,25,1974-10-01
Hillsborough Bay,7,27.85889999,-82.4685974,20,20.7,1974-10-01
Hillsborough Bay,80,27.80960079,-82.44599909,11,26,1974-10-01
Middle Tampa Bay,11,27.81290049,-82.478897,12,25.1,1974-10-01
Middle Tampa Bay,13,27.8118,-82.52320089,15,24.1,1974-10-01
Middle Tampa Bay,32,27.7931995,-82.5707015,11,24.4,1974-10-01
Middle Tampa Bay,14,27.7779998,-82.5203018,9,25.8,1974-10-01
Middle Tampa Bay,33,27.8260993,-82.56749719,10,22.8,1974-10-01
Middle Tampa Bay,9,27.78650089,-82.4272003,14,26,1974-10-01
Middle Tampa Bay,81,27.7812995,-82.4740982,9,26.6,1974-10-01
Old Tampa Bay,66,27.92779919,-82.63970179,25,19.6,1974-10-01
Old Tampa Bay,60,27.9899005,-82.63159939,16,19.2,1974-10-01
Old Tampa Bay,50,27.91850089,-82.5379028,11,21.6,1974-10-01
Old Tampa Bay,36,27.85580059,-82.55329889,19,23,1974-10-01
Old Tampa Bay,51,27.8901996,-82.54879759,10,22.5,1974-10-01
Old Tampa Bay,38,27.8817996,-82.57749929,15,22.6,1974-10-01
Old Tampa Bay,64,27.9794006,-82.6832962,18,17.6,1974-10-01
Old Tampa Bay,40,27.9291,-82.58730309,11,21.4,1974-10-01
Old Tampa Bay,41,27.9374008,-82.5650024,10,21.2,1974-10-01
Old Tampa Bay,68,27.8519001,-82.58080289,12,21.9,1974-10-01
Old Tampa Bay,47,27.97260089,-82.62020109,19,19.8,1974-10-01
Old Tampa Bay,62,27.9699993,-82.57430259,8,19,1974-10-01
Old Tampa Bay,63,27.9675998,-82.57599629,16,19.9,1974-10-01
Old Tampa Bay,46,27.99040029,-82.65930169,16,19.2,1974-10-01
Old Tampa Bay,67,27.9001998,-82.59200279,8,20.8,1974-10-01
Old Tampa Bay,65,27.94560049,-82.6942977,58,18.4,1974-10-01
Hillsborough Bay,52,27.8969993,-82.4382019,37,20.7,1975-10-01
Hillsborough Bay,55,27.84930029,-82.43139639,25,27,1975-10-01
Hillsborough Bay,80,27.80960079,-82.44599909,20,22,1975-10-01
Hillsborough Bay,44,27.9237003,-82.4806976,94,13.2,1975-10-01
Hillsborough Bay,6,27.8892993,-82.47740169,13,15.9,1975-10-01
Hillsborough Bay,70,27.9088993,-82.46320339,67,13.2,1975-10-01
Hillsborough Bay,7,27.85889999,-82.4685974,27,17.2,1975-10-01
Hillsborough Bay,8,27.8523998,-82.40930169,11,20.7,1975-10-01
Hillsborough Bay,73,27.82810019,-82.41310109,25,22,1975-10-01
Hillsborough Bay,71,27.8764991,-82.4138031,57,19.9,1975-10-01
Middle Tampa Bay,11,27.81290049,-82.478897,14,19.9,1975-10-01
Middle Tampa Bay,13,27.8118,-82.52320089,16,22,1975-10-01
Middle Tampa Bay,28,27.70840069,-82.60919949,16,24.1,1975-10-01
Middle Tampa Bay,14,27.7779998,-82.5203018,13,22.6,1975-10-01
Middle Tampa Bay,33,27.8260993,-82.56749719,25,22,1975-10-01
Middle Tampa Bay,16,27.7238006,-82.5337982,21,22,1975-10-01
Middle Tampa Bay,19,27.6933994,-82.55590049,15,24.8,1975-10-01
Middle Tampa Bay,32,27.7931995,-82.5707015,21,22,1975-10-01
Middle Tampa Bay,9,27.78650089,-82.4272003,21,22.6,1975-10-01
Middle Tampa Bay,82,27.75110049,-82.5718002,22,22,1975-10-01
Middle Tampa Bay,84,27.72899999,-82.49870299,27,21.4,1975-10-01
Middle Tampa Bay,81,27.7812995,-82.4740982,27,22,1975-10-01
Old Tampa Bay,36,27.85580059,-82.55329889,12,22.7,1975-10-01
Old Tampa Bay,63,27.9675998,-82.57599629,10,21.4,1975-10-01
Old Tampa Bay,38,27.8817996,-82.57749929,28,22,1975-10-01
Old Tampa Bay,66,27.92779919,-82.63970179,14,19.9,1975-10-01
Old Tampa Bay,40,27.9291,-82.58730309,13,21.4,1975-10-01
Old Tampa Bay,60,27.9899005,-82.63159939,17,19.9,1975-10-01
Old Tampa Bay,46,27.99040029,-82.65930169,16,18.6,1975-10-01
Old Tampa Bay,50,27.91850089,-82.5379028,21,22,1975-10-01
Old Tampa Bay,67,27.9001998,-82.59200279,17,20.7,1975-10-01
Old Tampa Bay,41,27.9374008,-82.5650024,9,22,1975-10-01
Old Tampa Bay,68,27.8519001,-82.58080289,23,22,1975-10-01
Old Tampa Bay,64,27.9794006,-82.6832962,14,16.5,1975-10-01
Old Tampa Bay,51,27.8901996,-82.54879759,12,22.7,1975-10-01
Old Tampa Bay,47,27.97260089,-82.62020109,11,20.7,1975-10-01
Old Tampa Bay,62,27.9699993,-82.57430259,15,19.9,1975-10-01
Old Tampa Bay,65,27.94560049,-82.6942977,21,19.3,1975-10-01
Lower Tampa Bay,25,27.66270059,-82.66789999,14,27.7,1975-10-01
Lower Tampa Bay,23,27.6660003,-82.59919729,18,27,1975-10-01
Lower Tampa Bay,90,27.6259994,-82.5914993,11,26.3,1975-10-01
Lower Tampa Bay,24,27.5883998,-82.6193008,13,27,1975-10-01
Lower Tampa Bay,91,27.62789909,-82.64150229,14,28.4,1975-10-01
Lower Tampa Bay,92,27.5736999,-82.686798,14,29.9,1975-10-01
Lower Tampa Bay,94,27.61000059,-82.78320309,11,31.3,1975-10-01
Lower Tampa Bay,96,27.6378002,-82.6910018,17,27.7,1975-10-01
Lower Tampa Bay,93,27.57889929,-82.74410239,11,30.6,1975-10-01
Lower Tampa Bay,95,27.61120029,-82.69470209,13,29.9,1975-10-01
Hillsborough Bay,55,27.84930029,-82.43139639,11.8,25.5,1976-10-01
Hillsborough Bay,44,27.9237003,-82.4806976,9.2,23.5,1976-10-01
Hillsborough Bay,73,27.82810019,-82.41310109,4.6,26.2,1976-10-01
Hillsborough Bay,71,27.8764991,-82.4138031,18.6,25.5,1976-10-01
Hillsborough Bay,52,27.8969993,-82.4382019,14.9,26.2,1976-10-01
Hillsborough Bay,80,27.80960079,-82.44599909,13.6,28.3,1976-10-01
Hillsborough Bay,70,27.9088993,-82.46320339,23.5,24.8,1976-10-01
Hillsborough Bay,8,27.8523998,-82.40930169,39.9,16.5,1976-10-01
Hillsborough Bay,7,27.85889999,-82.4685974,13.4,24.8,1976-10-01
Hillsborough Bay,6,27.8892993,-82.47740169,19.3,24.8,1976-10-01
Middle Tampa Bay,11,27.81290049,-82.478897,15.2,25.5,1976-10-01
Middle Tampa Bay,13,27.8118,-82.52320089,6.1,27,1976-10-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3.4,28.3,1976-10-01
Middle Tampa Bay,16,27.7238006,-82.5337982,2.4,29,1976-10-01
Middle Tampa Bay,19,27.6933994,-82.55590049,4.2,28.1,1976-10-01
Middle Tampa Bay,32,27.7931995,-82.5707015,7.9,27,1976-10-01
Middle Tampa Bay,33,27.8260993,-82.56749719,6.6,25.5,1976-10-01
Middle Tampa Bay,84,27.72899999,-82.49870299,2.7,24.1,1976-10-01
Middle Tampa Bay,9,27.78650089,-82.4272003,12.3,27.6,1976-10-01
Middle Tampa Bay,81,27.7812995,-82.4740982,4.9,28,1976-10-01
Middle Tampa Bay,82,27.75110049,-82.5718002,4,27.1,1976-10-01
Old Tampa Bay,41,27.9374008,-82.5650024,10,25.5,1976-10-01
Old Tampa Bay,36,27.85580059,-82.55329889,8,25.5,1976-10-01
Old Tampa Bay,62,27.9699993,-82.57430259,12.9,28.4,1976-10-01
Old Tampa Bay,67,27.9001998,-82.59200279,11.5,23.5,1976-10-01
Old Tampa Bay,46,27.99040029,-82.65930169,8,22,1976-10-01
Old Tampa Bay,38,27.8817996,-82.57749929,11.7,24.8,1976-10-01
Old Tampa Bay,68,27.8519001,-82.58080289,8.7,25.5,1976-10-01
